"","rowname","variable","value","valid_n","aggregation_type","xi","yi","group","disa","count","key","code","rank","variable_label","rowname_label","yi_lab","xi_lab"
"142","female","private_business",3.3,112,"percentage","hosting_relationship","hoh_gender_final","female"," ",4,"hosting_relationship/female","1",6,"Contact through private business",NA,"hoh_gender_final","What is your relationship to the IDPs you're hosting?"
"143","male","family",27.7,1274,"percentage","hosting_relationship","hoh_gender_final","male"," ",353,"hosting_relationship/male","2",1,"They are family",NA,"hoh_gender_final","What is your relationship to the IDPs you're hosting?"
"144","male","family_contact",14.9,1274,"percentage","hosting_relationship","hoh_gender_final","male"," ",190,"hosting_relationship/male","2",3,"Contact through family",NA,"hoh_gender_final","What is your relationship to the IDPs you're hosting?"
"145","male","friends",14.8,1274,"percentage","hosting_relationship","hoh_gender_final","male"," ",189,"hosting_relationship/male","2",4,"They are friends",NA,"hoh_gender_final","What is your relationship to the IDPs you're hosting?"
"146","male","friends_contact",13.8,1274,"percentage","hosting_relationship","hoh_gender_final","male"," ",176,"hosting_relationship/male","2",5,"Contact through friends",NA,"hoh_gender_final","What is your relationship to the IDPs you're hosting?"
"147","male","local_authority",23,1274,"percentage","hosting_relationship","hoh_gender_final","male"," ",293,"hosting_relationship/male","2",2,"Contact through local authorities",NA,"hoh_gender_final","What is your relationship to the IDPs you're hosting?"
"148","male","private_business",5.8,1274,"percentage","hosting_relationship","hoh_gender_final","male"," ",74,"hosting_relationship/male","2",6,"Contact through private business",NA,"hoh_gender_final","What is your relationship to the IDPs you're hosting?"
"149","female","1_3_month",10.5,112,"percentage","hosting_when","hoh_gender_final","female"," ",12,"hosting_when/female","1",4,"Less then three months but more than one month",NA,"hoh_gender_final","How long ago did you start hosting them?"
"150","female","3_6_month",16.8,112,"percentage","hosting_when","hoh_gender_final","female"," ",19,"hosting_when/female","1",3,"Less than six months but more then 3 months",NA,"hoh_gender_final","How long ago did you start hosting them?"
"151","female","6_12_month",27.2,112,"percentage","hosting_when","hoh_gender_final","female"," ",30,"hosting_when/female","1",2,"Less than one year but more than six months",NA,"hoh_gender_final","How long ago did you start hosting them?"
"152","female","less_one_month",2.9,112,"percentage","hosting_when","hoh_gender_final","female"," ",3,"hosting_when/female","1",5,"Less than one month",NA,"hoh_gender_final","How long ago did you start hosting them?"
"153","female","more_one_year",42.6,112,"percentage","hosting_when","hoh_gender_final","female"," ",48,"hosting_when/female","1",1,"More then one year",NA,"hoh_gender_final","How long ago did you start hosting them?"
"154","male","1_3_month",11.9,1274,"percentage","hosting_when","hoh_gender_final","male"," ",152,"hosting_when/male","2",4,"Less then three months but more than one month",NA,"hoh_gender_final","How long ago did you start hosting them?"
"155","male","3_6_month",20.6,1274,"percentage","hosting_when","hoh_gender_final","male"," ",262,"hosting_when/male","2",2,"Less than six months but more then 3 months",NA,"hoh_gender_final","How long ago did you start hosting them?"
"156","male","6_12_month",19.4,1274,"percentage","hosting_when","hoh_gender_final","male"," ",247,"hosting_when/male","2",3,"Less than one year but more than six months",NA,"hoh_gender_final","How long ago did you start hosting them?"
"157","male","less_one_month",4.7,1274,"percentage","hosting_when","hoh_gender_final","male"," ",60,"hosting_when/male","2",5,"Less than one month",NA,"hoh_gender_final","How long ago did you start hosting them?"
"158","male","more_one_year",43.5,1274,"percentage","hosting_when","hoh_gender_final","male"," ",554,"hosting_when/male","2",1,"More then one year",NA,"hoh_gender_final","How long ago did you start hosting them?"
"159","female","family",25.3,21,"percentage","hosted_relationship","hoh_gender_final","female"," ",5,"hosted_relationship/female","1",2,"They are family",NA,"hoh_gender_final","How do you know or how did you establish contact with the host family?"
"160","female","family_contact",12.2,21,"percentage","hosted_relationship","hoh_gender_final","female"," ",3,"hosted_relationship/female","1",3,"Contact through family",NA,"hoh_gender_final","How do you know or how did you establish contact with the host family?"
"161","female","friends",51.6,21,"percentage","hosted_relationship","hoh_gender_final","female"," ",11,"hosted_relationship/female","1",1,"They are friends",NA,"hoh_gender_final","How do you know or how did you establish contact with the host family?"
"162","female","friends_contact",11,21,"percentage","hosted_relationship","hoh_gender_final","female"," ",2,"hosted_relationship/female","1",4,"Contact through friends",NA,"hoh_gender_final","How do you know or how did you establish contact with the host family?"
"163","female","local_authority",0,21,"percentage","hosted_relationship","hoh_gender_final","female"," ",0,"hosted_relationship/female","1",5,"Contact through local authorities",NA,"hoh_gender_final","How do you know or how did you establish contact with the host family?"
"164","female","private_business",0,21,"percentage","hosted_relationship","hoh_gender_final","female"," ",0,"hosted_relationship/female","1",6,"Contact through private business",NA,"hoh_gender_final","How do you know or how did you establish contact with the host family?"
"165","male","family",37.8,163,"percentage","hosted_relationship","hoh_gender_final","male"," ",62,"hosted_relationship/male","2",1,"They are family",NA,"hoh_gender_final","How do you know or how did you establish contact with the host family?"
"166","male","family_contact",27.9,163,"percentage","hosted_relationship","hoh_gender_final","male"," ",45,"hosted_relationship/male","2",2,"Contact through family",NA,"hoh_gender_final","How do you know or how did you establish contact with the host family?"
"167","male","friends",22.8,163,"percentage","hosted_relationship","hoh_gender_final","male"," ",37,"hosted_relationship/male","2",3,"They are friends",NA,"hoh_gender_final","How do you know or how did you establish contact with the host family?"
"168","male","friends_contact",5.5,163,"percentage","hosted_relationship","hoh_gender_final","male"," ",9,"hosted_relationship/male","2",4,"Contact through friends",NA,"hoh_gender_final","How do you know or how did you establish contact with the host family?"
"169","male","local_authority",4.4,163,"percentage","hosted_relationship","hoh_gender_final","male"," ",7,"hosted_relationship/male","2",5,"Contact through local authorities",NA,"hoh_gender_final","How do you know or how did you establish contact with the host family?"
"170","male","private_business",1.6,163,"percentage","hosted_relationship","hoh_gender_final","male"," ",3,"hosted_relationship/male","2",6,"Contact through private business",NA,"hoh_gender_final","How do you know or how did you establish contact with the host family?"
"171","female","no",93.7,21,"percentage","hosted_pay","hoh_gender_final","female"," ",20,"hosted_pay/female","1",1,"No",NA,"hoh_gender_final","Do you pay to be hosted?"
"172","female","yes",6.3,21,"percentage","hosted_pay","hoh_gender_final","female"," ",1,"hosted_pay/female","1",2,"Yes",NA,"hoh_gender_final","Do you pay to be hosted?"
"173","male","no",94.8,163,"percentage","hosted_pay","hoh_gender_final","male"," ",155,"hosted_pay/male","2",1,"No",NA,"hoh_gender_final","Do you pay to be hosted?"
"174","male","yes",5.2,163,"percentage","hosted_pay","hoh_gender_final","male"," ",8,"hosted_pay/male","2",2,"Yes",NA,"hoh_gender_final","Do you pay to be hosted?"
"175","female","no",65.7,225,"percentage","afford_rent","hoh_gender_final","female"," ",148,"afford_rent/female","1",1,"No",NA,"hoh_gender_final","In the last 3 months, could you afford to pay your rent on time?"
"176","female","yes",34.3,225,"percentage","afford_rent","hoh_gender_final","female"," ",77,"afford_rent/female","1",2,"Yes",NA,"hoh_gender_final","In the last 3 months, could you afford to pay your rent on time?"
"177","male","no",59.9,1218,"percentage","afford_rent","hoh_gender_final","male"," ",730,"afford_rent/male","2",1,"No",NA,"hoh_gender_final","In the last 3 months, could you afford to pay your rent on time?"
"178","male","yes",40.1,1218,"percentage","afford_rent","hoh_gender_final","male"," ",488,"afford_rent/male","2",2,"Yes",NA,"hoh_gender_final","In the last 3 months, could you afford to pay your rent on time?"
"179","female","decrease",3.6,225,"percentage","rent_change","hoh_gender_final","female"," ",8,"rent_change/female","1",3,"Decreased",NA,"hoh_gender_final","In the last 3 months, has rent increased, decreased, or stayed the same?"
"180","female","increase",10.8,225,"percentage","rent_change","hoh_gender_final","female"," ",24,"rent_change/female","1",2,"Increased",NA,"hoh_gender_final","In the last 3 months, has rent increased, decreased, or stayed the same?"
"181","female","prefer_not",0.6,225,"percentage","rent_change","hoh_gender_final","female"," ",1,"rent_change/female","1",4,"Prefer not to answer",NA,"hoh_gender_final","In the last 3 months, has rent increased, decreased, or stayed the same?"
"182","female","same",84.9,225,"percentage","rent_change","hoh_gender_final","female"," ",191,"rent_change/female","1",1,"Stayed the same",NA,"hoh_gender_final","In the last 3 months, has rent increased, decreased, or stayed the same?"
"183","male","decrease",1.4,1218,"percentage","rent_change","hoh_gender_final","male"," ",17,"rent_change/male","2",3,"Decreased",NA,"hoh_gender_final","In the last 3 months, has rent increased, decreased, or stayed the same?"
"184","male","increase",8.2,1218,"percentage","rent_change","hoh_gender_final","male"," ",100,"rent_change/male","2",2,"Increased",NA,"hoh_gender_final","In the last 3 months, has rent increased, decreased, or stayed the same?"
"185","male","prefer_not",0.2,1218,"percentage","rent_change","hoh_gender_final","male"," ",2,"rent_change/male","2",4,"Prefer not to answer",NA,"hoh_gender_final","In the last 3 months, has rent increased, decreased, or stayed the same?"
"186","male","same",90.2,1218,"percentage","rent_change","hoh_gender_final","male"," ",1099,"rent_change/male","2",1,"Stayed the same",NA,"hoh_gender_final","In the last 3 months, has rent increased, decreased, or stayed the same?"
"187","female","no",93.1,631,"percentage","eviction","hoh_gender_final","female"," ",587,"eviction/female","1",1,"No",NA,"hoh_gender_final","In the last 3 months, have you experienced an eviction?"
"188","female","yes",6.9,631,"percentage","eviction","hoh_gender_final","female"," ",44,"eviction/female","1",2,"Yes",NA,"hoh_gender_final","In the last 3 months, have you experienced an eviction?"
"189","male","no",97.9,4844,"percentage","eviction","hoh_gender_final","male"," ",4742,"eviction/male","2",1,"No",NA,"hoh_gender_final","In the last 3 months, have you experienced an eviction?"
"190","male","yes",2.1,4844,"percentage","eviction","hoh_gender_final","male"," ",102,"eviction/male","2",2,"Yes",NA,"hoh_gender_final","In the last 3 months, have you experienced an eviction?"
