"","rowname","variable","value","valid_n","aggregation_type","xi","yi","group","disa","count","key","code","rank","variable_label","rowname_label","yi_lab","xi_lab"
"158","all","service_access",1.7,2340,"percentage","displace_pull","No_disagregation","all"," ",40,"displace_pull/all","1",7,"Better access to services",NA,"No_disagregation","What was the main reason why your household chose to come to this location?"
"159","all","temporary",4,2340,"percentage","displace_pull","No_disagregation","all"," ",94,"displace_pull/all","1",5,"Only staying temporary until moving to next destination",NA,"No_disagregation","What was the main reason why your household chose to come to this location?"
"160","all","collective_centre",0,5475,"percentage","shelter_type","No_disagregation","all"," ",0,"shelter_type/all","1",7,"Collective centre (not intended for living)",NA,"No_disagregation","What type of shelter does the household live in?"
"161","all","damaged_house",0.5,5475,"percentage","shelter_type","No_disagregation","all"," ",27,"shelter_type/all","1",5,"Damaged house",NA,"No_disagregation","What type of shelter does the household live in?"
"162","all","makeshift",0.5,5475,"percentage","shelter_type","No_disagregation","all"," ",27,"shelter_type/all","1",6,"Makeshift shelter",NA,"No_disagregation","What type of shelter does the household live in?"
"163","all","permanent",67.3,5475,"percentage","shelter_type","No_disagregation","all"," ",3685,"shelter_type/all","1",1,"Permanent (mud or bricks)",NA,"No_disagregation","What type of shelter does the household live in?"
"164","all","tent",3.7,5475,"percentage","shelter_type","No_disagregation","all"," ",203,"shelter_type/all","1",3,"Tent (emergency shelter)",NA,"No_disagregation","What type of shelter does the household live in?"
"165","all","transitional",26,5475,"percentage","shelter_type","No_disagregation","all"," ",1424,"shelter_type/all","1",2,"Transitional",NA,"No_disagregation","What type of shelter does the household live in?"
"166","all","unfinished",2,5475,"percentage","shelter_type","No_disagregation","all"," ",110,"shelter_type/all","1",4,"Unfinished shelter (house)",NA,"No_disagregation","What type of shelter does the household live in?"
"167","all","no",93.3,5475,"percentage","hhs_living_unsafe_shelter","No_disagregation","all"," ",5108,"hhs_living_unsafe_shelter/all","1",1,NA,NA,"No_disagregation","hhs_living_unsafe_shelter"
"168","all","yes",6.7,5475,"percentage","hhs_living_unsafe_shelter","No_disagregation","all"," ",367,"hhs_living_unsafe_shelter/all","1",2,NA,NA,"No_disagregation","hhs_living_unsafe_shelter"
"169","all","no",69.9,5475,"percentage","shelter_damage","No_disagregation","all"," ",3827,"shelter_damage/all","1",1,"No",NA,"No_disagregation","Has the household's current shelter been damaged since the beginning of 2019?"
"170","all","yes",30.1,5475,"percentage","shelter_damage","No_disagregation","all"," ",1648,"shelter_damage/all","1",2,"Yes",NA,"No_disagregation","Has the household's current shelter been damaged since the beginning of 2019?"
"171","all","natural_disaster",77.9,2790,"percentage","shelter_damage_cause","No_disagregation","all"," ",2173,"shelter_damage_cause/all","1",1,"Natural disaster",NA,"No_disagregation","What was the main cause of this damage?"
"172","all","poor_materials",17.9,2790,"percentage","shelter_damage_cause","No_disagregation","all"," ",499,"shelter_damage_cause/all","1",2,"Poor quality of materials in shelter",NA,"No_disagregation","What was the main cause of this damage?"
"173","all","violence_area",4.2,2790,"percentage","shelter_damage_cause","No_disagregation","all"," ",117,"shelter_damage_cause/all","1",3,"Violence in the area",NA,"No_disagregation","What was the main cause of this damage?"
"174","all","bad",19.8,5475,"percentage","shelter_damage_overall","No_disagregation","all"," ",1084,"shelter_damage_overall/all","1",3,"Bad (significant structural damage)",NA,"No_disagregation","What is the condition of the shelter overall?"
"175","all","destroyed",1.1,5475,"percentage","shelter_damage_overall","No_disagregation","all"," ",60,"shelter_damage_overall/all","1",4,"Fully destroyed",NA,"No_disagregation","What is the condition of the shelter overall?"
"176","all","good",34.7,5475,"percentage","shelter_damage_overall","No_disagregation","all"," ",1900,"shelter_damage_overall/all","1",2,"Good (no visible damage)",NA,"No_disagregation","What is the condition of the shelter overall?"
"177","all","minor",44.4,5475,"percentage","shelter_damage_overall","No_disagregation","all"," ",2431,"shelter_damage_overall/all","1",1,"Minor (some insignificant damage, does not affect shelter stability)",NA,"No_disagregation","What is the condition of the shelter overall?"
"178","all","no",79.1,5475,"percentage","report_bad_full_dmg_shelter","No_disagregation","all"," ",4331,"report_bad_full_dmg_shelter/all","1",1,NA,NA,"No_disagregation","report_bad_full_dmg_shelter"
"179","all","yes",20.9,5475,"percentage","report_bad_full_dmg_shelter","No_disagregation","all"," ",1144,"report_bad_full_dmg_shelter/all","1",2,NA,NA,"No_disagregation","report_bad_full_dmg_shelter"
"180","all","cgi",14.2,5473,"percentage","roof_material","No_disagregation","all"," ",777,"roof_material/all","1",3,"Metal sheets (CGI)",NA,"No_disagregation","What is the main roof material (covering) of this household's shelter?"
"181","all","dont_know",0.1,5473,"percentage","roof_material","No_disagregation","all"," ",5,"roof_material/all","1",7,"Do not know",NA,"No_disagregation","What is the main roof material (covering) of this household's shelter?"
"182","all","mud",48.6,5473,"percentage","roof_material","No_disagregation","all"," ",2660,"roof_material/all","1",1,"Mud & grass",NA,"No_disagregation","What is the main roof material (covering) of this household's shelter?"
"183","all","slate",4.3,5473,"percentage","roof_material","No_disagregation","all"," ",235,"roof_material/all","1",4,"Slate tiles",NA,"No_disagregation","What is the main roof material (covering) of this household's shelter?"
"184","all","tent_handmade",1.3,5473,"percentage","roof_material","No_disagregation","all"," ",71,"roof_material/all","1",6,"Handmade tent",NA,"No_disagregation","What is the main roof material (covering) of this household's shelter?"
"185","all","tent_tarp",3.8,5473,"percentage","roof_material","No_disagregation","all"," ",208,"roof_material/all","1",5,"Tarpauline tent",NA,"No_disagregation","What is the main roof material (covering) of this household's shelter?"
"186","all","wood",27.8,5473,"percentage","roof_material","No_disagregation","all"," ",1521,"roof_material/all","1",2,"Wood",NA,"No_disagregation","What is the main roof material (covering) of this household's shelter?"
"187","all","bad",17.8,5475,"percentage","shelter_damage_roof","No_disagregation","all"," ",975,"shelter_damage_roof/all","1",3,"Bad (significant structural damage)",NA,"No_disagregation","What is the extent of the damage to the roof?"
"188","all","destroyed",1.2,5475,"percentage","shelter_damage_roof","No_disagregation","all"," ",66,"shelter_damage_roof/all","1",4,"Fully destroyed",NA,"No_disagregation","What is the extent of the damage to the roof?"
"189","all","good",35.8,5475,"percentage","shelter_damage_roof","No_disagregation","all"," ",1960,"shelter_damage_roof/all","1",2,"Good (no visible damage)",NA,"No_disagregation","What is the extent of the damage to the roof?"
"190","all","minor",45.2,5475,"percentage","shelter_damage_roof","No_disagregation","all"," ",2475,"shelter_damage_roof/all","1",1,"Minor (some insignificant damage, does not affect shelter stability)",NA,"No_disagregation","What is the extent of the damage to the roof?"
"191","all","no",80.9,5475,"percentage","report_bad_full_dmg_roof","No_disagregation","all"," ",4429,"report_bad_full_dmg_roof/all","1",1,NA,NA,"No_disagregation","report_bad_full_dmg_roof"
"192","all","yes",19.1,5475,"percentage","report_bad_full_dmg_roof","No_disagregation","all"," ",1046,"report_bad_full_dmg_roof/all","1",2,NA,NA,"No_disagregation","report_bad_full_dmg_roof"
"193","all","bricks",29.4,5475,"percentage","wall_material","No_disagregation","all"," ",1610,"wall_material/all","1",2,"Bricks",NA,"No_disagregation","What is the main wall material (primary infill) of this household's shelter?"
"194","all","concrete",3.7,5475,"percentage","wall_material","No_disagregation","all"," ",203,"wall_material/all","1",3,"Concrete",NA,"No_disagregation","What is the main wall material (primary infill) of this household's shelter?"
"195","all","don’t_know",0,5475,"percentage","wall_material","No_disagregation","all"," ",0,"wall_material/all","1",9,NA,NA,"No_disagregation","What is the main wall material (primary infill) of this household's shelter?"
"196","all","dont_know",0.1,5475,"percentage","wall_material","No_disagregation","all"," ",5,"wall_material/all","1",8,"Do not know",NA,"No_disagregation","What is the main wall material (primary infill) of this household's shelter?"
"197","all","mud",59.5,5475,"percentage","wall_material","No_disagregation","all"," ",3258,"wall_material/all","1",1,"Mud",NA,"No_disagregation","What is the main wall material (primary infill) of this household's shelter?"
"198","all","stone",1.7,5475,"percentage","wall_material","No_disagregation","all"," ",93,"wall_material/all","1",5,"Stone",NA,"No_disagregation","What is the main wall material (primary infill) of this household's shelter?"
"199","all","tent_handmade",0.7,5475,"percentage","wall_material","No_disagregation","all"," ",38,"wall_material/all","1",7,"Handmade tent",NA,"No_disagregation","What is the main wall material (primary infill) of this household's shelter?"
"200","all","tent_tarp",3.5,5475,"percentage","wall_material","No_disagregation","all"," ",192,"wall_material/all","1",4,"Tarpauline tent",NA,"No_disagregation","What is the main wall material (primary infill) of this household's shelter?"
"201","all","wood",1.4,5475,"percentage","wall_material","No_disagregation","all"," ",77,"wall_material/all","1",6,"Wood",NA,"No_disagregation","What is the main wall material (primary infill) of this household's shelter?"
"202","all","bad",19.9,5475,"percentage","shelter_damage_walls","No_disagregation","all"," ",1090,"shelter_damage_walls/all","1",3,"Bad (significant structural damage)",NA,"No_disagregation","What is the extent of the damage to the walls?"
"203","all","destroyed",1,5475,"percentage","shelter_damage_walls","No_disagregation","all"," ",55,"shelter_damage_walls/all","1",4,"Fully destroyed",NA,"No_disagregation","What is the extent of the damage to the walls?"
"204","all","good",35.9,5475,"percentage","shelter_damage_walls","No_disagregation","all"," ",1966,"shelter_damage_walls/all","1",2,"Good (no visible damage)",NA,"No_disagregation","What is the extent of the damage to the walls?"
"205","all","minor",43.1,5475,"percentage","shelter_damage_walls","No_disagregation","all"," ",2360,"shelter_damage_walls/all","1",1,"Minor (some insignificant damage, does not affect shelter stability)",NA,"No_disagregation","What is the extent of the damage to the walls?"
"206","all","no",79.1,5475,"percentage","report_bad_full_dmg_walls","No_disagregation","all"," ",4331,"report_bad_full_dmg_walls/all","1",1,NA,NA,"No_disagregation","report_bad_full_dmg_walls"
"207","all","yes",20.9,5475,"percentage","report_bad_full_dmg_walls","No_disagregation","all"," ",1144,"report_bad_full_dmg_walls/all","1",2,NA,NA,"No_disagregation","report_bad_full_dmg_walls"
"208","all","no",93,4070,"percentage","repairs","No_disagregation","all"," ",3785,"repairs/all","1",1,"No",NA,"No_disagregation","Have you been able to make repairs that you wanted to your shelter ?"
"209","all","yes",7,4070,"percentage","repairs","No_disagregation","all"," ",285,"repairs/all","1",2,"Yes",NA,"No_disagregation","Have you been able to make repairs that you wanted to your shelter ?"
"210","all","authorization",10.5,3776,"percentage","repairs_unable","No_disagregation","all"," ",396,"repairs_unable/all","1",3,"Lack of authorization to do repairs",NA,"No_disagregation","Why were you unable to make the repairs that you wanted?"
"211","all","materials_unavailable",6.8,3776,"percentage","repairs_unable","No_disagregation","all"," ",257,"repairs_unable/all","1",4,"Shelter / repair materials were not available in the market",NA,"No_disagregation","Why were you unable to make the repairs that you wanted?"
"212","all","materials_expensive",63.8,3776,"percentage","repairs_unable","No_disagregation","all"," ",2409,"repairs_unable/all","1",1,"Shelter and repair materials are too expensive",NA,"No_disagregation","Why were you unable to make the repairs that you wanted?"
